time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-05-31 14:52:42.652 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464706362174,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,58088920,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 14:54:35.304 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464706475064,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,26,2,14,19270680,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 14:55:11.459 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464706475064,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,56630904,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 14:59:58.719 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464706798521,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,24,2,13,20893856,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 14:59:59.007 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464706798521,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,58212176,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:00:39.039 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464706838841,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,23,2,14,20891624,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:00:39.323 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464706838841,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,58179368,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:14:33.741 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464707673537,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,30,2,13,19196232,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:14:34.039 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464707673537,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,57259880,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:20:04.076 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708003874,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,23,2,14,21559152,2, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:20:04.357 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708003874,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,61698664,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:21:13.316 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708073087,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,23,2,13,19147968,2, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:21:13.606 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708073087,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,56932064,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:23:05.453 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708185252,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,29,2,14,19152320,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:23:05.730 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708185252,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,57471200,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:27:30.801 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,24,2,13,19699184,2, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:28:30.806 UTC, ,125,3172605,1184,26416,336, ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,40873616,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:29:30.808 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42215824,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:30:30.809 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42215824,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:31:30.814 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42663288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:32:30.816 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42663288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:33:30.817 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42663288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:34:30.821 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42663288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:35:30.822 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,43110768,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:36:30.822 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,43110768,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:37:30.824 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,44153512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:37:55.415 UTC, ,125,3172269,1184,26416, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464708450555,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,44153512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:39:09.839 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709149605,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,24,2,14,19790256,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:40:09.842 UTC, ,125,3172605,1184,26416,336, ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709149605,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,58027792,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:40:33.131 UTC, ,125,3172269,1184,26416, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709149605,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,58552520,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:44:50.884 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709490645,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,25,2,15,21442360,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:45:50.886 UTC, ,125,3172605,1184,26416,336, ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709490645,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,60629136,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:45:52.066 UTC, ,125,3172269,1184,26416, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709490645,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,60629136,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:46:14.569 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709574364,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,28,2,14,20888136,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:46:14.847 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709574364,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,58543624,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:48:48.540 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709728342,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,21,2,13,20466032,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:48:48.821 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709728342,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,58183064,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:49:56.497 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709796214,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,30,2,15,21723776,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:50:02.653 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464709796214,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,60608424,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
